text_id,brand_id,brand_name,segment,country,source_type,page_name ,category,year_range,text,url,data_collected
audemars_030,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,watch_collection/royal_oak_concept,product_description,2002-present,"This 43 mm limited edition introduces a bold new aesthetic to the Royal Oak Concept collection, merging CFT carbon with 18-carat yellow gold. The interplay of materials and architectural contrasts underscores the collection’s forward-thinking design language.",https://www.audemarspiguet.com/com/en/watch-collection/royal-oak-concept/26650FA.OO.D002CA.01.html,2026-05-21
audemars_031,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,watch_collection/royal_oak_concept,product_description,2002-present,"This highly complicated timepiece introduces a patented Chroma Forged Technology carbon case with touches of blue glowing in the dark, complemented by a black ceramic bezel. The openworked dial and interchangeable rubber strap combine black and blue for a high-tech two-tone design.",https://www.audemarspiguet.com/com/en/watch-collection/royal-oak-concept/26650FO.OO.D353CA.01.html,2026-05-21
audemars_032,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,watch_collection/neo-frame,product_description,2025-present,"Inspired by the Streamline design movement, this refined watch debuts Audemars Piguet’s first selfwinding jumping hour movement, Calibre 7122. Its rectangular case in pink gold and sapphire blends horological innovation with vintage aesthetics, while the newly developed strap motif embodies the creative spirit that defines the Manufacture.",https://www.audemarspiguet.com/com/en/watch-collection/neo-frame/15245OR.OO.A206VE.01.html,2026-05-21
audemars_033,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,watch_collection/etablisseurs,product_description,2025-present,"Inspired by the water‑smoothed stones of the Vallée de Joux, Établisseurs Galets translates these natural forms into a shaped yellow gold timepiece powered by Calibre 3098.",https://www.audemarspiguet.com/com/en/watch-collection/Etablisseurs/75220BA.OO.7522BA.01.html,2026-05-21
audemars_034,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,watch_collection/etablisseurs,product_description,2025-present,"Établisseurs Nomade offers a contemporary reinterpretation of historical portable timepieces through a sculptural, multifunctional design that transitions seamlessly between pocket‑watch use and table display.",https://www.audemarspiguet.com/com/en/watch-collection/Etablisseurs/75200TI.OO.01.html,2026-05-21
audemars_035,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,watch_collection/etablisseurs,product_description,2025-present,Établisseurs Peacock reinterprets the secret watch through a white‑gold automaton that reveals a hand‑sculpted peacock and a dragging‑hour display driven by Calibre 3098.2.,https://www.audemarspiguet.com/com/en/watch-collection/Etablisseurs/75210OW.OO.7521OW.01.html,2026-05-21
audemars_036,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,instagram/royal_pop,advertisement_copy,2026,"Introducing Audemars Piguet x Swatch, a disruptive collaboration that fuses joyful boldness and positive provocation with the art of haute horlogerie. Two Swiss icons come together to reimagine a complete new way to wear time and bring future generations to the world of mechanical watches",https://www.instagram.com/p/DYF_FjbNC_Y/,2026-05-21
audemars_037,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,instagram/ap_x_padel,advertisement_copy,2026,"Audemars Piguet brings its mastery of time to the Qatar Airways Premier Padel Tour.As the global reference for professional padel, @PremierPadel brings together the leading male and female players in major venues around the world. Audemars Piguet is proud to join the circuit as Official Timekeeper, accompanying the Tour’s key moments throughout the season.",https://www.instagram.com/p/DYCnZFhAMqx/,2026-05-21
audemars_038,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,instagram/padel_campaign,advertisement_copy,2026,"Audemars Piguet enters the world of padel. Shaped by continuous interaction, the game relies on timing, synchronisation and the ability to read subtle variations in rhythm: a level of attention and balance that echoes the precision of Haute Horlogerie",https://www.instagram.com/p/DX_rHUdjeHE/?img_index=1,2026-05-21
audemars_039,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,instagram/atelier_des_etablisseurs,advertisement_copy,2026,"Where dialogue shapes creation. Honouring the tradition of the établissage, the Atelier des Établisseurs unites engravers, enamellers, setters, lapidaries, designers, engineers and watchmakers around a shared vision. Each contributes their expertise and creativity to create very limited timepieces that blend contemporary techniques with ancestral craftsmanship, while perpetuating rare expertise that make fine watchmaking extraordinary.",https://www.instagram.com/p/DX7OkcGAIWT/,2026-05-21
audemars_040,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,instagram/etablisseurs_nomade,advertisement_copy,2026,"One timepiece. Three expressions. Honouring the tradition of multifunctional timepieces, the Établisseurs Nomade shifts effortlessly between a pocket watch, desk clock and pendant. Faceted metal meets natural stones, shaped with delicate lapidary expertise to achieve perfect alignment. At its core, the hand‑skeletonised Calibre 7501 plays with light, symmetry and open space, perpetuating a craft treasured at Audemars Piguet since the 1930s.",https://www.instagram.com/p/DXyo6f4AOxw/?img_index=1,2026-05-21
audemars_041,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,instagram/etablisseurs_peacock,advertisement_copy,2026,"A secret revealed. Spectacular by nature, the Établisseurs Peacock pays tribute to secret watches. The fully engraved white gold case reminiscent of a beetle opens at a gentle press, revealing a hand‑sculpted peacock whose tail is adorned with translucent enamel. Beneath this living sculpture, the dragging-hour display is powered by the specially adapted and finely decorated Calibre 3098.",https://www.instagram.com/p/DXt1u2dEStl/?img_index=1,2026-05-21
audemars_042,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,instagram/etablisseurs_galets,advertisement_copy,2026,"Shaped by nature. At the heart of the Établisseurs Galets lies Calibre 3098, meticulously adapted to follow the softened, pebble‑like contours of the case. Hand‑grained bridges, refined finishes and patient adjustment reveal the rare level of craftsmanship practiced within the Atelier des Établisseurs, in tribute to our ancestral établissage spirit.",https://www.instagram.com/p/DXpClKXD8hX/?img_index=1,2026-05-21
audemars_043,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,instagram/etablisseurs_galets,advertisement_copy,2026,"Where nature shapes the extraordinary. Drawing inspiration from the 1972 Arabella model and the mineral landscapes of the Vallée de Joux, the Établisseurs Galets reinterprets the water-polished stones found on the shores of the Lac de Joux. Together, the yellow gold case, natural stone dial and unique bracelet links reflect the dialogue between jewellers, stone‑cutters and watchmakers at the heart of the Atelier des Établisseurs, combining multiple crafts into one harmonious creation.",https://www.instagram.com/p/DXhHhGEiYB4/,2026-05-21
audemars_044,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,instagram/atelier_des_etablisseurs,advertisement_copy,2026,"Exceptional horlogerie, born from collective creation and craft. Unveiled at Watches and Wonders Geneva 2026, Audemars Piguet’s Atelier des Établisseurs goes beyond the reveal of timepieces. Born from a desire to keep rare craftsmanship alive, Sebastian Vivas, Heritage & Museum Director, introduces a creative concept rooted in the historic Établissage model of small-scale artisan collaboration.",https://www.instagram.com/p/DXLuTT2idMV/,2026-05-21
audemars_045,audemars,Audemars Piguet,luxury_watch,Switzerland,website_copy,instagram/royal_oak_concept,advertisement_copy,2025-present,"Unwavering innovation. Driven by the high-tech and experimental spirit of the collection, the Royal Oak Concept Split-Seconds Chronograph GMT Large Date embodies our constant quest for innovation.
Fusing cutting-edge technology with futuristic aesthetics, this timepiece unites subtly coloured and luminescent forged carbon with black ceramic and titanium.",https://www.instagram.com/p/DWFmLm4CZD-/,2026-05-21
breitling_001,breitling,Breitling,luxury_watch,Switzerland,website_copy,brand_history,heritage_legacy,1880s-1930s," Switzerland was experiencing the worst part of a long recession. Yet, despite the economic difficulty, social unrest and uncertainty about the future, 24-year-old Leon Breitling stayed true to his vision of creating instruments that could measure, divide and master time. This is how Breitling was born. With passion and enthusiasm, three generations of inventive founders—Leon, Gaston and Willy Breitling—laid the foundation for the precise, reliable and versatile timepieces we’ve come to know today. ",https://www.breitling.com/us-en/about/history/,2026-02-27
breitling_002,breitling,Breitling,luxury_watch,Switzerland,website_copy,brand_history,heritage_legacy,1940s-1950s,"In 1932, Willy Breitling built on his family’s innovations and turned his focus to aviation, sensing its future significance. By the late 1930s, Breitling’s onboard chronographs became essential cockpit instruments, securing the brand’s reputation in flight. Despite WWII’s hardships, Willy—guided by personal taste—introduced Breitling’s first style-driven wristwatches, the Premier, Duograph, and Datora, ensuring practicality and refinement remained at the brand’s core.",https://www.breitling.com/us-en/about/history/purpose-to-style/,2026-02-27
breitling_003,breitling,Breitling,luxury_watch,Switzerland,website_copy,brand_history,heritage_legacy,1950s-1060s,"In the 1950s, a Golden Age began as civil aviation boomed, with airliners replacing ocean liners and post-war prosperity fueling leisure motoring and nautical pursuits. Seizing these opportunities, Willy Breitling designed specialized watches. The Navitimer, a pilot’s watch, capitalized on commercial flight with cockpit features, while the SuperOcean pushed underwater boundaries, catering to the rising popularity of diving and water sports. These creations reflect shifting trends and Breitling’s blend of expertise with modern travel demands on air, land, and sea. ",https://www.breitling.com/us-en/about/history/breitling-icons/,2026-02-27
breitling_004,breitling,Breitling,luxury_watch,Switzerland,website_copy,brand_history,heritage_legacy,1970s-2010s,"In the late 1970s, the “quartz crisis” shook traditional watchmaking. The quartz watches flooding the market proved more precise, reliable, and affordable than mechanical timepieces, forcing many brands out of business. Despite his declining health, Willy Breitling refused to enter a merger as other companies were doing to weather the storm. Instead, he sought a successor who would preserve Breitling’s independence. In 1979 he found that person in aviation enthusiast and quartz specialist Ernest Schneider. Over the next 40 years, the Schneider family would steer Breitling toward a specialization in “Instruments for Professionals”—high-performance, durable watches, many of them quartz-based.  ",https://www.breitling.com/us-en/about/history/breitling-icons/,2026-02-27
breitling_005,breitling,Breitling,luxury_watch,Switzerland,website_copy,brand_history,innovation,2017_140_years,"In 2017, Breitling was sold to a leading private equity firms CVC Capital Partners and Partners Group. When the ownership gave the lead of the company to watch-industry veteran Georges Kern, it marked the beginning of a forward-thinking repositioning of the brand and a return to the most important aspects of its heritage. Three new initiatives marked this new chapter in Breitling’s history: modern-retro product designs, sustainability, and digitalization. A new catch phrase summed up its aim: “Legendary Future.”  ",https://www.breitling.com/us-en/about/history/modern-retro/,2026-02-27
breitling_006,breitling,Breitling,luxury_watch,Switzerland,website_copy,sustainability,innovation,modern,"Breitling is on a mission to do better, by creating beautiful products with better materials, better manufacturing, and end-to-end traceability. Combining classic watchmaking with the latest and most sustainable innovations, Breitling is both a company with history and one that is ahead of its time. We have received the platinum medal from EcoVadis, awarded to the top 1% of all companies assessed globally, for our full-scope performance on sustainability.",https://www.breitling.com/us-en/about/sustainability/,2026-02-27
breitling_007,breitling,Breitling,luxury_watch,Switzerland,website_copy,sustainability,innovation,modern,"We support resilient ecosystems by contributing to climate risk mitigation, nature regeneration and plastic waste reduction to protect our business outlook and advance global best practice. We have been one of the first companies globally to adopt the guidance of the Taskforce on Nature-related Financial Disclosures, and have completed our first full assessment according to the Taskforce on Climate-related Financial Disclosures. Our climate action roadmap is aligned to the Corporate Net Zero Standard and validated by the Science Based Targets initiative. We have achieved a Carbon Disclosure Project score of A- for climate.",https://www.breitling.com/us-en/about/sustainability/,2026-02-27
breitling_008,breitling,Breitling,luxury_watch,Switzerland,website_copy,navitimer,heritage_legacy,historical_modern,"In 1952, Breitling was commissioned by the Aircraft Owners and Pilots Association (AOPA) to create a chronograph for its members. The result was the Navitimer, a revolutionary wrist-worn flight computer that enabled its wearers to perform essential calculations like rate of climb and fuel consumption. Its innovative design made the Navitimer an indispensable tool for aviators and a legendary icon in watchmaking. Now, over 70 years later, it blends tradition with modern innovation, passing on its heritage to new generations.",https://www.breitling.com/us-en/collections/navitimer/,2026-02-27
breitling_009,breitling,Breitling,luxury_watch,Switzerland,website_copy,collections/chronomat,design_evolution,historical_modern,"In the early 1980s, Breitling learned that the Italian Frecce Tricolori Jet team was on the hunt for a dedicated mechanical chronograph for its pilots. The team's ideal watch had to be sturdy enough for the cockpit, but sleek enough for off-duty wear. One of the prime occupational hazards facing jet pilots: their watch crystals often got damaged when they opened and closed the canopy of their aircraft. Breitling came up with a clever solution: recessing the crystal in the bezel and protecting it with four raised ""rider tabs"" at the 15-minute marks.  In 1984, Breitling launched the design publicly as the Chronomat. Its rider tabs, together with the easy-grip ""onion"" crown and durable metal “Rouleaux” bracelet, remain Chronomat signatures to this day. ",https://www.breitling.com/us-en/collections/chronomat/,2026-02-27
breitling_010,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/style_manufacture,precision,modern,"Breitling's manufacture watches feature in-house calibers that deliver precision, reliability, and impressive power reserves. These detailed mechanisms, crafted with Swiss quality at our Chronometrie in La Chaux-de-Fonds, represent some of the most advanced movements in the world. They're the extraordinary beating hearts of Breitling's timepieces.",https://www.breitling.com/us-en/watches/style-manufacture/,2026-02-27
breitling_011,breitling,Breitling,luxury_watch,Switzerland,website_copy,professional,engineering_precision,historical_modern,"One of Breitling’s enduring mottos was ""Instruments for Professionals,"" and these words remain as relevant today as ever. The Professional line is equipped with advanced functionalities for adventurers and explorers. Notable models include the Aerospace, introduced in 1985 with its intuitive control system and titanium case, the Emergency, launched in 1995 with a built-in distress beacon, and the Endurance Pro, an ultra-lightweight sports chronograph released in 2020. They're the ideal partners for adventures big and small. ",https://www.breitling.com/us-en/collections/professional/,2026-02-27
breitling_012,breitling,Breitling,luxury_watch,Switzerland,website_copy,superocean,design_evolution,historical_modern,"In the 1950s, the demand for divers’ watches grew due to their essential role in ocean exploration and aquatic sports. In 1957, Breitling launched its first dive-watch line, the SuperOcean. By the 1960s, Breitling had honed its undersea expertise into the SuperOcean Slow Motion, a chronograph for seasoned divers looking for optimal performance and legibility. Today's Superocean brings this legacy into the 21st century. It's sporty, technical, durable, and comes in a range of fun colors. Dive with it, surf with it, swim with it, hit the beach bar with it.",https://www.breitling.com/us-en/collections/superocean/,2026-02-27
breitling_013,breitling,Breitling,luxury_watch,Switzerland,website_copy,navitimer_b01,heritage_identity,historical_modern,"Breitling’s iconic pilot’s chronograph – for the journey. In 1952, Willy Breitling developed a wrist-worn chronograph with a circular slide rule that would allow pilots to perform all necessary flight calculations. Two years later, the Aircraft Owners and Pilots Association (AOPA) announced the design as its official timepiece. The “navigation timer” – or Navitimer – was born. The AOPA was (and remains) the largest pilots’ club in the world, counting nearly every US aviator among its ranks. As the defacto pilot’s watch throughout the glory days of civil aviation, the Navitimer was worn by airline captains and aircraft enthusiasts. It even made its way into space on the wrist of astronaut Scott Carpenter in 1962. And it wasn’t only pilots drawn to the watch’s irrepressible aesthetic.",https://www.breitling.com/us-en/watches/navitimer/navitimer-b01-chronograph-46-my22/AB0137241L1P1/,2026-02-27
breitling_014,breitling,Breitling,luxury_watch,Switzerland,website_copy,mission_vision,brand_values,historical_modern,"Founded in 1884, Breitling is a leading Swiss watchmaker. The innovative company invented the modern chronograph and pioneered the navigational tool watch. Today, it is still breaking new ground as a casual, approachable, and sustainable luxury brand that reflects the real aspirations of today’s consumers. The brand remains one of only a handful of independent watchmakers to produce its own manufacture calibers. Breitling is at the forefront of technology and was the first company to offer its customers a blockchain-supported certificate of ownership already in 2020.",https://www.breitling.com/us-en/about/sustainability/,2026-02-27
breitling_015,breitling,Breitling,luxury_watch,Switzerland,website_copy,sustainability_report,coporate_responsibility,modern,"We take a systemic approach to value creation that considers financial return, planetary health and societal wellbeing. Through our industry-leading efforts, we differentiate our brand amidst growing sustainability consciousness in luxury demand and a rapidly evolving regulatory landscape. A core differentiating factor for the brand has been our leadership on traceability which has been central to our efforts to engage suppliers, employees and customers and to provide meaningful transparency across our core pillars of community, nature and governance. By taking responsibility for our products for the long-term, we are able to both enrich their inherent value and respond to consumer and societal demands.",https://www.breitling.com/us-en/about/sustainability/,2026-02-27
breitling_016,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/navitimer/navitimer_32/,product_description,1952-present,"The Navitimer 32 in 18k red gold pairs Breitling’s iconic design language with refined elegance. Featuring a brown dial set with diamond hour markers and an alligator leather strap, the timepiece is powered by the Breitling 77 SuperQuartz™ movement and finished with a glareproof cambered sapphire crystal.",https://www.breitling.com/in-en/watches/navitimer/navitimer-32/R77320E31Q1P1/,2026-05-17
breitling_017,breitling,Breitling,luxury_watch,Switzerland,website_copy,navitimer/navitimer-automatic_35,product_description,1952-present,"The Navitimer Automatic 35 blends Breitling’s iconic aviation-inspired design with refined jewellery aesthetics. Crafted in gem-set 18k red gold, the timepiece features a mother-of-pearl dial accented with diamond hour markers and Breitling’s signature bidirectional slide rule bezel. Powered by the Breitling 17 self-winding mechanical movement, it combines technical precision with elegant sophistication",https://www.breitling.com/in-en/watches/navitimer/navitimer-automatic-35/R17395721G1T1/,2026-05-17
breitling_018,breitling,Breitling,luxury_watch,Switzerland,website_copy,navitimer/navitimer_b01_chronograph_46_my22,product_description,1952-present,"The Navitimer B01 Chronograph 46 showcases Breitling’s legendary aviation heritage through a bold chronograph design and in-house mechanical precision. Crafted in 18k red gold, the timepiece features the signature slide rule bezel, contrasting chronograph counters, and the Breitling Manufacture Caliber 01 with an impressive 70-hour power reserve. Combining technical performance with refined craftsmanship, it remains one of the brand’s most iconic pilot watches.",https://www.breitling.com/in-en/watches/navitimer/navitimer-b01-chronograph-46-my22/RB0137241G1R1/,2026-05-17
breitling_019,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/avenger/avenger_b01_chronograph_44_my23,product_description,2001-present,"The Avenger B01 Chronograph 44 Night Mission Bloodhounds combines Breitling’s aviation heritage with a bold tactical aesthetic. Built with a lightweight ceramic case and anthracite dial accented by vivid yellow details, the chronograph is powered by the Breitling Manufacture Caliber 01 with a 70-hour power reserve. Designed for durability and high performance, the watch delivers rugged functionality with modern military-inspired styling.",https://www.breitling.com/in-en/watches/avenger/avenger-b01-chronograph-44-my23/SB01472A1B1X1/,2026-05-17
breitling_020,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/avenger/super_avenger_b01_chronograph_46_my23,product_description,2001-present,"The Super Avenger B01 Chronograph 46 is built for extreme performance with a bold oversized design and robust titanium construction. Featuring Breitling’s signature chronograph layout, a ratcheted unidirectional bezel, and 300-meter water resistance, the watch is powered by the Breitling Manufacture Caliber 01 with a 70-hour power reserve. Combining durability, precision, and modern aviation-inspired styling, it delivers a commanding presence on the wrist.",https://www.breitling.com/in-en/watches/avenger/super-avenger-b01-chronograph-46-my23/EB0148101C1E1/,2026-05-17
breitling_021,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/avenger/avenger_automatic_42_my23,product_description,2001-present,"The Avenger Automatic 42 combines rugged performance with a clean aviation-inspired design built for everyday versatility. Crafted in stainless steel with a bold green dial and matching calfskin leather strap, the watch features a unidirectional ratcheted bezel, 300-meter water resistance, and the self-winding Breitling 17 mechanical movement. Designed for durability and precision, it delivers a modern tool-watch aesthetic with refined detailing.",https://www.breitling.com/in-en/watches/avenger/avenger-automatic-42-my23/A17328101L1X1/,2026-05-17
breitling_022,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/classic_avi/super_avi_b04_chronograph_gmt_46,product_description,2021-present,"The Classic AVI Super AVI B04 Chronograph GMT 46 P-51 Mustang pays tribute to one of aviation history’s most legendary aircraft through a bold pilot-watch design inspired by vintage cockpit instruments. Crafted in 18k red gold with oversized numerals, a black dial, and a rugged calfskin leather strap, the chronograph is powered by the Breitling Manufacture Caliber B04 featuring GMT functionality and a 70-hour power reserve. Combining aviation heritage with mechanical precision, the timepiece delivers a commanding presence and classic military-inspired style.",https://www.breitling.com/in-en/watches/classic-avi/super-avi-b04-chronograph-gmt-46/RB04451A1B1X1/,2026-05-17
breitling_023,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/classic_avi/classic_avi_chronograph_42,product_description,2021-present,"The Classic AVI Chronograph 42 P-51 Mustang draws inspiration from the legendary fighter aircraft that defined an era of aviation history. Crafted in 18k red gold with a bold black dial, oversized Arabic numerals, and a robust chronograph layout, the watch combines vintage pilot-watch aesthetics with modern mechanical performance. Powered by the self-winding Breitling 23 movement, it delivers precision, durability, and timeless aviation-inspired style.",https://www.breitling.com/in-en/watches/classic-avi/classic-avi-chronograph-42/R233801A1B1R1/,2026-05-17
breitling_024,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/classic_avi/avi_ref_765_re_edition,product_description,2021-present,"The Classic AVI AVI 1953 Edition celebrates Breitling’s pioneering aviation heritage through a vintage-inspired chronograph design rooted in the brand’s original pilot watches. Produced as a limited edition, the timepiece features a platinum case, deep blue dial, oversized Arabic numerals, and a hand-wound Breitling Manufacture Caliber B09 with a 70-hour power reserve. Combining retro cockpit aesthetics with refined craftsmanship, it pays tribute to the golden age of aviation.",https://www.breitling.com/in-en/watches/classic-avi/avi-ref-765-re-edition/LB0920131C1X1/,2026-05-17
breitling_025,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/chronomat/super_chronomat_b01_44,product_description,2024-present,"The Super Chronomat B01 44 Year of the Dragon combines Breitling’s bold sports-watch design with symbolic details inspired by the Chinese zodiac. Featuring a robust stainless-steel case, black dial, and the Breitling Manufacture Caliber 01 with a 70-hour power reserve, the chronograph delivers high-performance precision alongside distinctive collector appeal. Built with a unidirectional ratcheted bezel and 200-meter water resistance, the timepiece merges durability, mechanical excellence, and celebratory craftsmanship.",https://www.breitling.com/in-en/watches/chronomat/super-chronomat-b01-44/AB01367A1B1S1/,2026-05-17
breitling_026,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/chronomat/chronomat_b01_42,product_description,2024-present,"The Chronomat B01 42 Six Nations England edition celebrates Breitling’s partnership with elite rugby through a bold sports chronograph inspired by strength, precision, and performance. Crafted in stainless steel, the watch features the signature Chronomat design language with a unidirectional ratcheted bezel, integrated bracelet, and the Breitling Manufacture Caliber 01 delivering a 70-hour power reserve. Combining robust functionality with sporty elegance, the timepiece reflects the competitive spirit of international rugby",https://www.breitling.com/in-en/watches/chronomat/chronomat-b01-42/AB0134A71A1A1/,2026-05-17
breitling_027,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/chronomat/super_chronomat_automatic_38,product_description,2022-present,"The Super Chronomat Automatic 38 Origins combines bold sports-watch styling with refined luxury craftsmanship. Crafted in small-scale traceable 18K red gold, the timepiece features a compact 38 mm case paired with a white rubber strap for a modern, versatile look. Powered by the self-winding Breitling 17 mechanical movement, the watch delivers everyday precision while maintaining the Chronomat collection’s distinctive sporty character and elevated finishing.",https://www.breitling.com/in-en/watches/chronomat/super-chronomat-automatic-38/R17356531G1S1/,2026-05-17
breitling_028,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/premier/premier_b21_chronograph_tourbillon_42,product_description,2020-present,"The Premier B21 Chronograph Tourbillon 42 Willy Breitling represents the pinnacle of Breitling’s classic watchmaking craftsmanship. Crafted in platinum with an elegant black alligator leather strap, the timepiece combines refined chronograph styling with a sophisticated tourbillon complication powered by the Breitling B21 Manufacture La Joux-Perret movement. Featuring a 55-hour power reserve and luxurious finishing throughout, the watch pays tribute to Willy Breitling’s legacy of elegance, innovation, and technical excellence.",https://www.breitling.com/in-en/watches/premier/premier-b21-chronograph-tourbillon-42/LB2120171C1P1/,2026-05-17
breitling_029,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/premier/premier_b15_duograph_42,product_description,2021-present,"The Premier B15 Duograph 42 showcases Breitling’s dedication to traditional chronograph craftsmanship through a refined and technically sophisticated design. Crafted in 18k red gold with a black alligator leather strap, the timepiece is powered by the hand-wound Breitling Manufacture Caliber B15 featuring a split-seconds chronograph complication and a 70-hour power reserve. Combining vintage-inspired elegance with advanced mechanical precision, the watch reflects the timeless spirit of the Premier collection.",https://www.breitling.com/in-en/watches/premier/premier-b15-duograph-42/RB1510251B1P1/,2026-05-17
breitling_030,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/premier/premier_b09_chronograph_40,product_description,2021-present,"The Premier B09 Chronograph 40 embodies Breitling’s heritage of elegant chronograph watchmaking through a refined vintage-inspired design. Crafted in stainless steel with a black alligator leather strap, the timepiece is powered by the hand-wound Breitling Manufacture Caliber B09 offering a 70-hour power reserve. Featuring clean chronograph detailing, polished finishing, and balanced proportions, the watch combines classic sophistication with precise mechanical performance.",https://www.breitling.com/in-en/watches/premier/premier-b09-chronograph-40/AB0930371G1P1/,2026-05-17
breitling_031,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/premier/lady_premier_automatic_36,product_description,2020-present,"The Lady Premier Automatic 36 combines timeless elegance with modern mechanical craftsmanship in a refined and versatile design. Crafted in stainless steel and paired with a rich green alligator leather strap, the timepiece is powered by the self-winding Breitling 10 movement with a 42-hour power reserve. With its balanced proportions, polished finishing, and understated sophistication, the watch reflects the graceful spirit of the Premier collection.",https://www.breitling.com/in-en/watches/premier/lady-premier-automatic-36/A10310671L1P1/,2026-05-17
breitling_032,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/premier/lady_premier_automatic_36,product_description,2020-present,"The Lady Premier Automatic 36 combines classic elegance with modern mechanical precision in a refined everyday timepiece. Featuring a polished stainless-steel case paired with a sophisticated purple alligator leather strap, the watch is powered by the self-winding Breitling 10 movement offering a 42-hour power reserve. With its slim profile, graceful detailing, and timeless aesthetic, the timepiece reflects the understated luxury of the Lady Premier collection.",https://www.breitling.com/in-en/watches/premier/lady-premier-automatic-36/A10310121Q1P1/,2026-05-17
breitling_033,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/premier/lady_premier_automatic_36,product_description,2020-present,"The Lady Premier Automatic 36 expresses refined luxury through a harmonious blend of elegant design and Swiss mechanical craftsmanship. Crafted in 18k red gold and paired with a rich brown alligator leather strap, the timepiece is powered by the self-winding Breitling 10 movement with a 42-hour power reserve. With its warm tones, slim profile, and sophisticated detailing, the watch embodies timeless femininity and understated elegance",https://www.breitling.com/in-en/watches/premier/lady-premier-automatic-36/R10310121Q1P1/,2026-05-17
breitling_034,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/top_time/top_time_b01_cushion,product_description,2023-present,"The Top Time B01 Racing captures the bold energy of classic motorsport-inspired chronographs through a compact and retro-styled design. Crafted in stainless steel with a green calfskin leather strap, the watch features vintage racing aesthetics paired with the Breitling Manufacture Caliber 01 offering a 70-hour power reserve. With its sporty dial layout, precise chronograph performance, and dynamic character, the timepiece celebrates Breitling’s long-standing connection to speed and adventure.",https://www.breitling.com/in-en/watches/top-time/top-time-b01-cushion/AB01771A1L1X1/,2026-05-18
breitling_035,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/top_time/top_time_b31,product_description,2025-present,"The Top Time B31 blends vintage-inspired styling with modern mechanical innovation in a clean and versatile everyday design. Crafted in stainless steel and paired with a beige calfskin leather strap, the timepiece is powered by the Breitling Manufacture Caliber B31 featuring an impressive 78-hour power reserve. With its minimalist dial layout, compact proportions, and retro motorsport character, the watch reflects the free-spirited energy of the Top Time collection.",https://www.breitling.com/in-en/watches/top-time/top-time-b31/AB3113281A1X1/,2026-05-18
breitling_036,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/top_time/top_time_B31,product_description,2025-present,"The Top Time B31 combines classic design codes with modern mechanical performance in a refined and versatile everyday timepiece. Crafted in stainless steel and paired with a blue calfskin leather strap, the watch is powered by the Breitling Manufacture Caliber B31, offering an impressive 78-hour power reserve. Featuring a clean dial layout, compact 38 mm case, and understated elegance, the timepiece reflects the free-spirited heritage of the Top Time collection while delivering contemporary reliability and comfort.",https://www.breitling.com/in-en/watches/top-time/top-time-b31/AB3113A71C1X1/,2026-06-05
breitling_037,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/superocean/superocean_automatic_44_my22/,product_description,2022-present,"The Superocean Automatic 44 combines high-performance dive-watch functionality with a bold modern aesthetic inspired by Breitling’s ocean heritage. Crafted in stainless steel with a striking turquoise rubber strap, the watch features a unidirectional ratcheted bezel, 300-meter water resistance, and the self-winding Breitling 17 mechanical movement. Designed for durability, precision, and adventure, the timepiece delivers a sporty presence both underwater and on land.",https://www.breitling.com/in-en/watches/superocean/superocean-automatic-44-my22/A17376211L2S2/,2026-05-18
